 # Tag              Time [sec]                Mass [g]             posx [code]             posy [code]             velx [code]             vely [code]             accx [code]             accy [code]
     1      0.141912000000E+08      0.198900000000E+34     -0.178898317098E+14      0.244925604815E+14      0.159844172413E+07      0.119795382160E+07      0.131818121025E+00      0.000000000000E+00
     1      0.148219200000E+08      0.198900000000E+34     -0.168741381287E+14      0.252378324084E+14      0.164545622947E+07      0.113216505800E+07      0.131818121025E+00      0.000000000000E+00
     1      0.154526400000E+08      0.198900000000E+34     -0.158292389965E+14      0.259413268583E+14      0.168961599675E+07      0.106461267091E+07      0.131818121025E+00      0.000000000000E+00
     1      0.160833600000E+08      0.198900000000E+34     -0.147569453945E+14      0.266019519893E+14      0.173085576232E+07      0.995427422179E+06      0.131818121025E+00      0.000000000000E+00
     1      0.167140800000E+08      0.198900000000E+34     -0.136591085612E+14      0.272186988517E+14      0.176911667398E+07      0.924742640344E+06      0.131818121025E+00      0.000000000000E+00
     1      0.173448000000E+08      0.198900000000E+34     -0.125376158286E+14      0.277906429523E+14      0.180434641504E+07      0.852693870008E+06      0.131818121025E+00      0.000000000000E+00
     1      0.179755200000E+08      0.198900000000E+34     -0.113943864826E+14      0.283169455959E+14      0.183649930571E+07      0.779418513077E+06      0.131818121025E+00      0.000000000000E+00
     1      0.186062400000E+08      0.198900000000E+34     -0.102313675642E+14      0.287968549988E+14      0.186553638136E+07      0.705055463612E+06      0.131818121025E+00      0.000000000000E+00
     1      0.192369600000E+08      0.198900000000E+34     -0.905052962446E+13      0.292297071727E+14      0.189142544696E+07      0.629744738121E+06      0.131818121025E+00      0.000000000000E+00
     1      0.198676800000E+08      0.198900000000E+34     -0.785386244892E+13      0.296149265731E+14      0.191414110741E+07      0.553627103167E+06      0.131818121025E+00      0.000000000000E+00
     1      0.204984000000E+08      0.198900000000E+34     -0.664337076690E+13      0.299520265140E+14      0.193366477364E+07      0.476843702168E+06      0.131818121025E+00      0.000000000000E+00
     1      0.211291200000E+08      0.198900000000E+34     -0.542106996072E+13      0.302406093470E+14      0.194998464452E+07      0.399535683305E+06      0.131818121025E+00      0.000000000000E+00
     1      0.217598400000E+08      0.198900000000E+34     -0.418898179012E+13      0.304803664053E+14      0.196309566459E+07      0.321843830421E+06      0.131818121025E+00      0.000000000000E+00
     1      0.223905600000E+08      0.198900000000E+34     -0.294913014709E+13      0.306710777170E+14      0.197299945818E+07      0.243908198785E+06      0.131818121025E+00      0.000000000000E+00
     1      0.230212800000E+08      0.198900000000E+34     -0.170353685594E+13      0.308126114883E+14      0.197970424033E+07      0.165867757522E+06      0.131818121025E+00      0.000000000000E+00
     1      0.236520000000E+08      0.198900000000E+34     -0.454217533130E+12      0.309049233633E+14      0.198322470516E+07      0.878600404718E+05      0.131818121025E+00      0.000000000000E+00
     1      0.242827200000E+08      0.198900000000E+34      0.796822479043E+12      0.309480554650E+14      0.198358189267E+07      0.100208071562E+05      0.131818121025E+00      0.000000000000E+00
     1      0.249134400000E+08      0.198900000000E+34      0.204759209142E+13      0.309421352237E+14      0.198080303476E+07     -0.675162845712E+05      0.131818121025E+00      0.000000000000E+00
     1      0.255441600000E+08      0.198900000000E+34      0.329611834676E+13      0.308873740016E+14      0.197492138177E+07     -0.144619992715E+06      0.131818121025E+00      0.000000000000E+00
     1      0.261748800000E+08      0.198900000000E+34      0.454045018610E+13      0.307840655213E+14      0.196597601062E+07     -0.221161790812E+06      0.131818121025E+00      0.000000000000E+00
     1      0.268056000000E+08      0.198900000000E+34      0.577866209144E+13      0.306325841073E+14      0.195401161600E+07     -0.297016151851E+06      0.131818121025E+00      0.000000000000E+00
     1      0.274363200000E+08      0.198900000000E+34      0.700885759419E+13      0.304333827519E+14      0.193907828592E+07     -0.372060815374E+06      0.131818121025E+00      0.000000000000E+00
     1      0.280670400000E+08      0.198900000000E+34      0.822917263971E+13      0.301869910143E+14      0.192123126323E+07     -0.446177036771E+06      0.131818121025E+00      0.000000000000E+00
     1      0.286977600000E+08      0.198900000000E+34      0.943777879951E+13      0.298940127665E+14      0.190053069458E+07     -0.519249818013E+06      0.131818121025E+00      0.000000000000E+00
     1      0.293284800000E+08      0.198900000000E+34      0.106328863232E+14      0.295551237958E+14      0.187704136847E+07     -0.591168119142E+06      0.131818121025E+00      0.000000000000E+00
     1      0.299592000000E+08      0.198900000000E+34      0.118127470239E+14      0.291710692775E+14      0.185083244402E+07     -0.661825050038E+06      0.131818121025E+00      0.000000000000E+00
     1      0.305899200000E+08      0.198900000000E+34      0.129756569910E+14      0.287426611294E+14      0.182197717201E+07     -0.731118042113E+06      0.131818121025E+00      0.000000000000E+00
     1      0.312206400000E+08      0.198900000000E+34      0.141199591262E+14      0.282707752619E+14      0.179055260993E+07     -0.798948999739E+06      0.131818121025E+00      0.000000000000E+00
     1      0.318513600000E+08      0.198900000000E+34      0.152440454990E+14      0.277563487349E+14      0.175663933264E+07     -0.865224431355E+06      0.131818121025E+00      0.000000000000E+00
     1      0.324820800000E+08      0.198900000000E+34      0.163463595191E+14      0.272003768359E+14      0.172032114013E+07     -0.929855560340E+06      0.131818121025E+00      0.000000000000E+00
     1      0.331128000000E+08      0.198900000000E+34      0.174253979246E+14      0.266039100908E+14      0.168168476399E+07     -0.992758415875E+06      0.131818121025E+00      0.000000000000E+00
     1      0.337435200000E+08      0.198900000000E+34      0.184797125842E+14      0.259680512214E+14      0.164081957407E+07     -0.105385390413E+07      0.131818121025E+00      0.000000000000E+00
     1      0.343742400000E+08      0.198900000000E+34      0.195079121155E+14      0.252939520596E+14      0.159781728675E+07     -0.111306786025E+07      0.131818121025E+00      0.000000000000E+00
     1      0.350049600000E+08      0.198900000000E+34      0.205086633194E+14      0.245828104334E+14      0.155277167604E+07     -0.117033108167E+07      0.131818121025E+00      0.000000000000E+00
     1      0.356356800000E+08      0.198900000000E+34      0.214806924323E+14      0.238358670334E+14      0.150577828901E+07     -0.122557934347E+07      0.131818121025E+00      0.000000000000E+00
     1      0.362664000000E+08      0.198900000000E+34      0.224227862008E+14      0.230544022733E+14      0.145693416644E+07     -0.127875339649E+07      0.131818121025E+00      0.000000000000E+00
     1      0.368971200000E+08      0.198900000000E+34      0.233337927800E+14      0.222397331536E+14      0.140633756994E+07     -0.132979894894E+07      0.131818121025E+00      0.000000000000E+00
     1      0.375278400000E+08      0.198900000000E+34      0.242126224615E+14      0.213932101398E+14      0.135408771644E+07     -0.137866663261E+07      0.131818121025E+00      0.000000000000E+00
     1      0.381585600000E+08      0.198900000000E+34      0.250582482351E+14      0.205162140640E+14      0.130028452103E+07     -0.142531195429E+07      0.131818121025E+00      0.000000000000E+00
     1      0.387892800000E+08      0.198900000000E+34      0.258697061896E+14      0.196101530596E+14      0.124502834871E+07     -0.146969523368E+07      0.131818121025E+00      0.000000000000E+00
     1      0.394200000000E+08      0.198900000000E+34      0.266460957586E+14      0.186764595366E+14      0.118841977594E+07     -0.151178152861E+07      0.131818121025E+00      0.000000000000E+00
     1      0.400507200000E+08      0.198900000000E+34      0.273865798173E+14      0.177165872069E+14      0.113055936245E+07     -0.155154054861E+07      0.131818121025E+00      0.000000000000E+00
     1      0.406814400000E+08      0.198900000000E+34      0.280903846375E+14      0.167320081648E+14      0.107154743383E+07     -0.158894655795E+07      0.131818121025E+00      0.000000000000E+00
     1      0.413121600000E+08      0.198900000000E+34      0.287567997067E+14      0.157242100310E+14      0.101148387521E+07     -0.162397826905E+07      0.131818121025E+00      0.000000000000E+00
     1      0.419428800000E+08      0.198900000000E+34      0.293851774193E+14      0.146946931646E+14      0.950467936412E+06     -0.165661872744E+07      0.131818121025E+00      0.000000000000E+00
     1      0.425736000000E+08      0.198900000000E+34      0.299749326464E+14      0.136449679496E+14      0.888598048662E+06     -0.168685518919E+07      0.131818121025E+00      0.000000000000E+00
     1      0.432043200000E+08      0.198900000000E+34      0.305255421922E+14      0.125765521588E+14      0.825971653120E+06     -0.171467899172E+07      0.131818121025E+00      0.000000000000E+00
     1      0.438350400000E+08      0.198900000000E+34      0.310365441436E+14      0.114909684012E+14      0.762685041123E+06     -0.174008541921E+07      0.131818121025E+00      0.000000000000E+00
     1      0.444657600000E+08      0.198900000000E+34      0.315075371213E+14      0.103897416541E+14      0.698833206188E+06     -0.176307356325E+07      0.131818121025E+00      0.000000000000E+00
     1      0.450964800000E+08      0.198900000000E+34      0.319381794396E+14      0.927439688424E+13      0.634509707669E+06     -0.178364617982E+07      0.131818121025E+00      0.000000000000E+00
     1      0.457272000000E+08      0.198900000000E+34      0.323281881811E+14      0.814645675953E+13      0.569806545875E+06     -0.180180954338E+07      0.131818121025E+00      0.000000000000E+00
     1      0.463579200000E+08      0.198900000000E+34      0.326773381955E+14      0.700743945315E+13      0.504814048472E+06     -0.181757329887E+07      0.131818121025E+00      0.000000000000E+00
     1      0.469886400000E+08      0.198900000000E+34      0.329854610278E+14      0.585885654120E+13      0.439620767869E+06     -0.183095031244E+07      0.131818121025E+00      0.000000000000E+00
     1      0.476193600000E+08      0.198900000000E+34      0.332524437840E+14      0.470221099464E+13      0.374313389310E+06     -0.184195652156E+07      0.131818121025E+00      0.000000000000E+00
     1      0.482500800000E+08      0.198900000000E+34      0.334782279396E+14      0.353899526580E+13      0.308976649308E+06     -0.185061078519E+07      0.131818121025E+00      0.000000000000E+00
     1      0.488808000000E+08      0.198900000000E+34      0.336628080996E+14      0.237068946925E+13      0.243693264046E+06     -0.185693473468E+07      0.131818121025E+00      0.000000000000E+00
     1      0.495115200000E+08      0.198900000000E+34      0.338062307132E+14      0.119875965664E+13      0.178543867361E+06     -0.186095262585E+07      0.131818121025E+00      0.000000000000E+00
     1      0.501422400000E+08      0.198900000000E+34      0.339085927526E+14      0.246561844709E+11      0.113606957854E+06     -0.186269119292E+07      0.131818121025E+00      0.000000000000E+00
     1      0.507729600000E+08      0.198900000000E+34      0.339700403583E+14     -0.115018782630E+13      0.489588547171E+05     -0.186217950461E+07      0.131818121025E+00      0.000000000000E+00
     1      0.514036800000E+08      0.198900000000E+34      0.339907674590E+14     -0.232435794028E+13     -0.153263381986E+05     -0.185944882288E+07      0.131818121025E+00      0.000000000000E+00
     1      0.520344000000E+08      0.198900000000E+34      0.339710143692E+14     -0.349645976904E+13     -0.791767605263E+05     -0.185453246474E+07      0.131818121025E+00      0.000000000000E+00
     1      0.526651200000E+08      0.198900000000E+34      0.339110663709E+14     -0.466512024587E+13     -0.142522816204E+06     -0.184746566736E+07      0.131818121025E+00      0.000000000000E+00
     1      0.532958400000E+08      0.198900000000E+34      0.338112522829E+14     -0.582898881601E+13     -0.205297187445E+06     -0.183828545675E+07      0.131818121025E+00      0.000000000000E+00
     1      0.539265600000E+08      0.198900000000E+34      0.336719430224E+14     -0.698673854470E+13     -0.267434842316E+06     -0.182703052044E+07      0.131818121025E+00      0.000000000000E+00
     1      0.545572800000E+08      0.198900000000E+34      0.334935501630E+14     -0.813706714546E+13     -0.328873036390E+06     -0.181374108408E+07      0.131818121025E+00      0.000000000000E+00
     1      0.551880000000E+08      0.198900000000E+34      0.332765244917E+14     -0.927869793131E+13     -0.389551308923E+06     -0.179845879233E+07      0.131818121025E+00      0.000000000000E+00
     1      0.558187200000E+08      0.198900000000E+34      0.330213545706E+14     -0.104103806915E+14     -0.449411473998E+06     -0.178122659406E+07      0.131818121025E+00      0.000000000000E+00
     1      0.564494400000E+08      0.198900000000E+34      0.327285653034E+14     -0.115308924964E+14     -0.508397607069E+06     -0.176208863209E+07      0.131818121025E+00      0.000000000000E+00
     1      0.570801600000E+08      0.198900000000E+34      0.323987165119E+14     -0.126390384340E+14     -0.566456027327E+06     -0.174109013732E+07      0.131818121025E+00      0.000000000000E+00
     1      0.577108800000E+08      0.198900000000E+34      0.320324015244E+14     -0.137336522795E+14     -0.623535276280E+06     -0.171827732749E+07      0.131818121025E+00      0.000000000000E+00
     1      0.583416000000E+08      0.198900000000E+34      0.316302457772E+14     -0.148135971031E+14     -0.679586092960E+06     -0.169369731048E+07      0.131818121025E+00      0.000000000000E+00
     1      0.589723200000E+08      0.198900000000E+34      0.311929054336E+14     -0.158777658158E+14     -0.734561386100E+06     -0.166739799220E+07      0.131818121025E+00      0.000000000000E+00
     1      0.596030400000E+08      0.198900000000E+34      0.307210660195E+14     -0.169250816595E+14     -0.788416203666E+06     -0.163942798893E+07      0.131818121025E+00      0.000000000000E+00
     1      0.602337600000E+08      0.198900000000E+34      0.302154410794E+14     -0.179544986413E+14     -0.841107700059E+06     -0.160983654419E+07      0.131818121025E+00      0.000000000000E+00
     1      0.608644800000E+08      0.198900000000E+34      0.296767708535E+14     -0.189650019167E+14     -0.892595101328E+06     -0.157867345004E+07      0.131818121025E+00      0.000000000000E+00
     1      0.614952000000E+08      0.198900000000E+34      0.291058209765E+14     -0.199556081236E+14     -0.942839668678E+06     -0.154598897263E+07      0.131818121025E+00      0.000000000000E+00
     1      0.621259200000E+08      0.198900000000E+34      0.285033812000E+14     -0.209253656704E+14     -0.991804660577E+06     -0.151183378204E+07      0.131818121025E+00      0.000000000000E+00
     1      0.627566400000E+08      0.198900000000E+34      0.278702641388E+14     -0.218733549796E+14     -0.103945529372E+07     -0.147625888623E+07      0.131818121025E+00      0.000000000000E+00
     1      0.633873600000E+08      0.198900000000E+34      0.272073040423E+14     -0.227986886916E+14     -0.108575870310E+07     -0.143931556901E+07      0.131818121025E+00      0.000000000000E+00
     1      0.640180800000E+08      0.198900000000E+34      0.265153555908E+14     -0.237005118288E+14     -0.113068390141E+07     -0.140105533185E+07      0.131818121025E+00      0.000000000000E+00
     1      0.646488000000E+08      0.198900000000E+34      0.257952927175E+14     -0.245780019245E+14     -0.117420173806E+07     -0.136152983952E+07      0.131818121025E+00      0.000000000000E+00
     1      0.652795200000E+08      0.198900000000E+34      0.250480074570E+14     -0.254303691179E+14     -0.121628485785E+07     -0.132079086929E+07      0.131818121025E+00      0.000000000000E+00
     1      0.659102400000E+08      0.198900000000E+34      0.242744088190E+14     -0.262568562169E+14     -0.125690765972E+07     -0.127889026362E+07      0.131818121025E+00      0.000000000000E+00
     1      0.665409600000E+08      0.198900000000E+34      0.234754216886E+14     -0.270567387327E+14     -0.129604625550E+07     -0.123587988618E+07      0.131818121025E+00      0.000000000000E+00
     1      0.671716800000E+08      0.198900000000E+34      0.226519857524E+14     -0.278293248864E+14     -0.133367842900E+07     -0.119181158110E+07      0.131818121025E+00      0.000000000000E+00
     1      0.678024000000E+08      0.198900000000E+34      0.218050544504E+14     -0.285739555906E+14     -0.136978359550E+07     -0.114673713518E+07      0.131818121025E+00      0.000000000000E+00
     1      0.684331200000E+08      0.198900000000E+34      0.209355939533E+14     -0.292900044076E+14     -0.140434276177E+07     -0.110070824306E+07      0.131818121025E+00      0.000000000000E+00
     1      0.690638400000E+08      0.198900000000E+34      0.200445821648E+14     -0.299768774861E+14     -0.143733848675E+07     -0.105377647505E+07      0.131818121025E+00      0.000000000000E+00
     1      0.696945600000E+08      0.198900000000E+34      0.191330077491E+14     -0.306340134784E+14     -0.146875484299E+07     -0.100599324766E+07      0.131818121025E+00      0.000000000000E+00
     1      0.703252800000E+08      0.198900000000E+34      0.182018691817E+14     -0.312608834384E+14     -0.149857737898E+07     -0.957409796472E+06      0.131818121025E+00      0.000000000000E+00
     1      0.709560000000E+08      0.198900000000E+34      0.172521738247E+14     -0.318569907039E+14     -0.152679308234E+07     -0.908077151341E+06      0.131818121025E+00      0.000000000000E+00
     1      0.715867200000E+08      0.198900000000E+34      0.162849370248E+14     -0.324218707632E+14     -0.155339034409E+07     -0.858046113771E+06      0.131818121025E+00      0.000000000000E+00
     1      0.722174400000E+08      0.198900000000E+34      0.153011812334E+14     -0.329550911073E+14     -0.157835892395E+07     -0.807367236273E+06      0.131818121025E+00      0.000000000000E+00
     1      0.728481600000E+08      0.198900000000E+34      0.143019351489E+14     -0.334562510706E+14     -0.160168991676E+07     -0.756090803603E+06      0.131818121025E+00      0.000000000000E+00
     1      0.734788800000E+08      0.198900000000E+34      0.132882328797E+14     -0.339249816587E+14     -0.162337572009E+07     -0.704266815740E+06      0.131818121025E+00      0.000000000000E+00
     1      0.741096000000E+08      0.198900000000E+34      0.122611131275E+14     -0.343609453661E+14     -0.164341000304E+07     -0.651944972458E+06      0.131818121025E+00      0.000000000000E+00
     1      0.747403200000E+08      0.198900000000E+34      0.112216183900E+14     -0.347638359855E+14     -0.166178767621E+07     -0.599174659371E+06      0.131818121025E+00      0.000000000000E+00
     1      0.753710400000E+08      0.198900000000E+34      0.101707941828E+14     -0.351333784065E+14     -0.167850486308E+07     -0.546004935330E+06      0.131818121025E+00      0.000000000000E+00
     1      0.760017600000E+08      0.198900000000E+34      0.910968827820E+13     -0.354693284086E+14     -0.169355887246E+07     -0.492484521035E+06      0.131818121025E+00      0.000000000000E+00
     1      0.766324800000E+08      0.198900000000E+34      0.803934996237E+13     -0.357714724456E+14     -0.170694817240E+07     -0.438661788753E+06      0.131818121025E+00      0.000000000000E+00
     1      0.772632000000E+08      0.198900000000E+34      0.696082930776E+13     -0.360396274247E+14     -0.171867236522E+07     -0.384584753021E+06      0.131818121025E+00      0.000000000000E+00
     1      0.778939200000E+08      0.198900000000E+34      0.587517646162E+13     -0.362736404796E+14     -0.172873216399E+07     -0.330301062228E+06      0.131818121025E+00      0.000000000000E+00
     1      0.785246400000E+08      0.198900000000E+34      0.478344094901E+13     -0.364733887377E+14     -0.173712937012E+07     -0.275857990962E+06      0.131818121025E+00      0.000000000000E+00
     1      0.791553600000E+08      0.198900000000E+34      0.368667098970E+13     -0.366387790841E+14     -0.174386685234E+07     -0.221302433015E+06      0.131818121025E+00      0.000000000000E+00
     1      0.797860800000E+08      0.198900000000E+34      0.258591282814E+13     -0.367697479196E+14     -0.174894852686E+07     -0.166680894952E+06      0.131818121025E+00      0.000000000000E+00
     1      0.804168000000E+08      0.198900000000E+34      0.148221007584E+13     -0.368662609161E+14     -0.175237933880E+07     -0.112039490140E+06      0.131818121025E+00      0.000000000000E+00
     1      0.810475200000E+08      0.198900000000E+34      0.376603065142E+12     -0.369283127673E+14     -0.175416524483E+07     -0.574239331519E+05      0.131818121025E+00      0.000000000000E+00
     1      0.816782400000E+08      0.198900000000E+34     -0.729871786151E+12     -0.369559269366E+14     -0.175431319691E+07     -0.287953443513E+04      0.131818121025E+00      0.000000000000E+00
     1      0.823089600000E+08      0.198900000000E+34     -0.183618260013E+13     -0.369491554010E+14     -0.175283112734E+07      0.515488048173E+05      0.131818121025E+00      0.000000000000E+00
     1      0.829396800000E+08      0.198900000000E+34     -0.294130265484E+13     -0.369080783928E+14     -0.174972793477E+07      0.105816597696E+06      0.131818121025E+00      0.000000000000E+00
     1      0.835704000000E+08      0.198900000000E+34     -0.404421099174E+13     -0.368328041370E+14     -0.174501347141E+07      0.159879776577E+06      0.131818121025E+00      0.000000000000E+00
     1      0.842011200000E+08      0.198900000000E+34     -0.514389301521E+13     -0.367234685863E+14     -0.173869853125E+07      0.213694698178E+06      0.131818121025E+00      0.000000000000E+00
     1      0.848318400000E+08      0.198900000000E+34     -0.623934108480E+13     -0.365802351524E+14     -0.173079483924E+07      0.267218148735E+06      0.131818121025E+00      0.000000000000E+00
     1      0.854625600000E+08      0.198900000000E+34     -0.732955510086E+13     -0.364032944345E+14     -0.172131504151E+07      0.320407349382E+06      0.131818121025E+00      0.000000000000E+00
     1      0.860932800000E+08      0.198900000000E+34     -0.841354308409E+13     -0.361928639443E+14     -0.171027269649E+07      0.373219961794E+06      0.131818121025E+00      0.000000000000E+00
     1      0.867240000000E+08      0.198900000000E+34     -0.949032174964E+13     -0.359491878266E+14     -0.169768226685E+07      0.425614094159E+06      0.131818121025E+00      0.000000000000E+00
     1      0.873547200000E+08      0.198900000000E+34     -0.105589170763E+14     -0.356725365772E+14     -0.168355911231E+07      0.477548307538E+06      0.131818121025E+00      0.000000000000E+00
     1      0.879854400000E+08      0.198900000000E+34     -0.116183648711E+14     -0.353632067562E+14     -0.166791948323E+07      0.528981622686E+06      0.131818121025E+00      0.000000000000E+00
     1      0.886161600000E+08      0.198900000000E+34     -0.126677113304E+14     -0.350215206965E+14     -0.165078051484E+07      0.579873527364E+06      0.131818121025E+00      0.000000000000E+00
     1      0.892468800000E+08      0.198900000000E+34     -0.137060135969E+14     -0.346478262086E+14     -0.163216022221E+07      0.630183984225E+06      0.131818121025E+00      0.000000000000E+00
     1      0.898776000000E+08      0.198900000000E+34     -0.147323403140E+14     -0.342424962793E+14     -0.161207749577E+07      0.679873439294E+06      0.131818121025E+00      0.000000000000E+00
     1      0.905083200000E+08      0.198900000000E+34     -0.157457721772E+14     -0.338059287657E+14     -0.159055209739E+07      0.728902831109E+06      0.131818121025E+00      0.000000000000E+00
     1      0.911390400000E+08      0.198900000000E+34     -0.167454024833E+14     -0.333385460830E+14     -0.156760465689E+07      0.777233600565E+06      0.131818121025E+00      0.000000000000E+00
     1      0.917697600000E+08      0.198900000000E+34     -0.177303376770E+14     -0.328407948856E+14     -0.154325666907E+07      0.824827701483E+06      0.131818121025E+00      0.000000000000E+00
     1      0.924004800000E+08      0.198900000000E+34     -0.186996978966E+14     -0.323131457427E+14     -0.151753049091E+07      0.871647611966E+06      0.131818121025E+00      0.000000000000E+00
     1      0.930312000000E+08      0.198900000000E+34     -0.196526175167E+14     -0.317560928048E+14     -0.149044933926E+07      0.917656346558E+06      0.131818121025E+00      0.000000000000E+00
     1      0.936619200000E+08      0.198900000000E+34     -0.205882456908E+14     -0.311701534639E+14     -0.146203728855E+07      0.962817469242E+06      0.131818121025E+00      0.000000000000E+00
     1      0.942926400000E+08      0.198900000000E+34     -0.215057468915E+14     -0.305558680048E+14     -0.143231926873E+07      0.100709510731E+07      0.131818121025E+00      0.000000000000E+00
     1      0.949233600000E+08      0.198900000000E+34     -0.224043014498E+14     -0.299137992472E+14     -0.140132106329E+07      0.105045396611E+07      0.131818121025E+00      0.000000000000E+00
     1      0.955540800000E+08      0.198900000000E+34     -0.232831060935E+14     -0.292445321789E+14     -0.136906930721E+07      0.109285934472E+07      0.131818121025E+00      0.000000000000E+00
     1      0.961848000000E+08      0.198900000000E+34     -0.241413744833E+14     -0.285486735787E+14     -0.133559148488E+07      0.113427715253E+07      0.131818121025E+00      0.000000000000E+00
     1      0.968155200000E+08      0.198900000000E+34     -0.249783377487E+14     -0.278268516289E+14     -0.130091592777E+07      0.117467392679E+07      0.131818121025E+00      0.000000000000E+00
     1      0.974462400000E+08      0.198900000000E+34     -0.257932450216E+14     -0.270797155161E+14     -0.126507181201E+07      0.121401685107E+07      0.131818121025E+00      0.000000000000E+00
     1      0.980769600000E+08      0.198900000000E+34     -0.265853639689E+14     -0.263079350206E+14     -0.122808915549E+07      0.125227377467E+07      0.131818121025E+00      0.000000000000E+00
     1      0.987076800000E+08      0.198900000000E+34     -0.273539813225E+14     -0.255122000936E+14     -0.118999881462E+07      0.128941323305E+07      0.131818121025E+00      0.000000000000E+00
     1      0.993384000000E+08      0.198900000000E+34     -0.280984034081E+14     -0.246932204209E+14     -0.115083248069E+07      0.132540446910E+07      0.131818121025E+00      0.000000000000E+00
     1      0.999691200000E+08      0.198900000000E+34     -0.288179566707E+14     -0.238517249732E+14     -0.111062267548E+07      0.136021745543E+07      0.131818121025E+00      0.000000000000E+00
     1      0.100599840000E+09      0.198900000000E+34     -0.295119881978E+14     -0.229884615424E+14     -0.106940274642E+07      0.139382291757E+07      0.131818121025E+00      0.000000000000E+00
     1      0.101230560000E+09      0.198900000000E+34     -0.301798662395E+14     -0.221041962625E+14     -0.102720686085E+07      0.142619235802E+07      0.131818121025E+00      0.000000000000E+00
     1      0.101861280000E+09      0.198900000000E+34     -0.308209807243E+14     -0.211997131165E+14     -0.984069999577E+06      0.145729808127E+07      0.131818121025E+00      0.000000000000E+00
     1      0.102492000000E+09      0.198900000000E+34     -0.314347437713E+14     -0.202758134257E+14     -0.940027949501E+06      0.148711321961E+07      0.131818121025E+00      0.000000000000E+00
