 # Tag              Time [sec]                Mass [g]             posx [code]             posy [code]             velx [code]             vely [code]             accx [code]             accy [code]
     1      0.126147153600E+08      0.198900000000E+34     -0.200303698384E+14      0.222259375917E+14      0.147522620389E+07      0.132954835633E+07      0.882443878331E-01     -0.979153177177E-01
     1      0.132454353600E+08      0.198900000000E+34     -0.190826457087E+14      0.230448026473E+14      0.152957554522E+07      0.126664505763E+07      0.840689893677E-01     -0.101522400651E+00
     1      0.138761553600E+08      0.198900000000E+34     -0.181014823240E+14      0.238232879071E+14      0.158124456226E+07      0.120152245786E+07      0.797463032850E-01     -0.104951558654E+00
     1      0.145068753600E+08      0.198900000000E+34     -0.170885990024E+14      0.245600293887E+14      0.163014273273E+07      0.113429468818E+07      0.752839063292E-01     -0.108196783931E+00
     1      0.151375953600E+08      0.198900000000E+34     -0.160457706336E+14      0.252537362678E+14      0.167618439108E+07      0.106507956789E+07      0.706896200510E-01     -0.111252391134E+00
     1      0.157683153600E+08      0.198900000000E+34     -0.149748245677E+14      0.259031931395E+14      0.171928887848E+07      0.993998397886E+06      0.659714970926E-01     -0.114113027330E+00
     1      0.163990353600E+08      0.198900000000E+34     -0.138776374124E+14      0.265072621475E+14      0.175938068426E+07      0.921175748002E+06      0.611378070668E-01     -0.116773681379E+00
     1      0.170297553600E+08      0.198900000000E+34     -0.127561317439E+14      0.270648849772E+14      0.179638957810E+07      0.846739238644E+06      0.561970220557E-01     -0.119229692727E+00
     1      0.176604753600E+08      0.198900000000E+34     -0.116122727371E+14      0.275750847100E+14      0.183025073316E+07      0.770819317056E+06      0.511578017538E-01     -0.121476759567E+00
     1      0.182911953600E+08      0.198900000000E+34     -0.104480647213E+14      0.280369675338E+14      0.186090483957E+07      0.693549028641E+06      0.460289782817E-01     -0.123510946384E+00
     1      0.189219153600E+08      0.198900000000E+34     -0.926554766686E+13      0.284497243089E+14      0.188829820836E+07      0.615063783728E+06      0.408195406973E-01     -0.125328690846E+00
     1      0.195526353600E+08      0.198900000000E+34     -0.806679361063E+13      0.288126319844E+14      0.191238286546E+07      0.535501120192E+06      0.355386192322E-01     -0.126926810052E+00
     1      0.201833553600E+08      0.198900000000E+34     -0.685390302373E+13      0.291250548652E+14      0.193311663572E+07      0.455000462350E+06      0.301954692800E-01     -0.128302506105E+00
     1      0.208140753600E+08      0.198900000000E+34     -0.562900113054E+13      0.293864457241E+14      0.195046321677E+07      0.373702876548E+06      0.247994551646E-01     -0.129453371010E+00
     1      0.214447953600E+08      0.198900000000E+34     -0.439423418401E+13      0.295963467599E+14      0.196439224249E+07      0.291750823881E+06      0.193600337186E-01     -0.130377390894E+00
     1      0.220755153600E+08      0.198900000000E+34     -0.315176570426E+13      0.297543903987E+14      0.197487933621E+07      0.209287910460E+06      0.138867376989E-01     -0.131072949528E+00
     1      0.227062353600E+08      0.198900000000E+34     -0.190377268689E+13      0.298602999366E+14      0.198190615330E+07      0.126458635687E+06      0.838915906957E-02     -0.131538831153E+00
     1      0.233369553600E+08      0.198900000000E+34     -0.652441787827E+12      0.299138900236E+14      0.198546041323E+07      0.434081389592E+05      0.287693218087E-02     -0.131774222605E+00
     1      0.239676753600E+08      0.198900000000E+34      0.600034508739E+12      0.299150669867E+14      0.198553592093E+07     -0.397180547335E+05     -0.264028312525E-02     -0.131778714729E+00
     1      0.245983953600E+08      0.198900000000E+34      0.185146173255E+13      0.298638289932E+14      0.198213257763E+07     -0.122774289891E+06     -0.815281845431E-02     -0.131552303092E+00
     1      0.252291153600E+08      0.198900000000E+34      0.309964727287E+13      0.297602660522E+14      0.197525638081E+07     -0.205615035803E+06     -0.136510138128E-01     -0.131095387973E+00
     1      0.258598353600E+08      0.198900000000E+34      0.434240422076E+13      0.296045598557E+14      0.196491941362E+07     -0.288095141621E+06     -0.191252345467E-01     -0.130408773659E+00
     1      0.264905553600E+08      0.198900000000E+34      0.557755520127E+13      0.293969834584E+14      0.195113982355E+07     -0.370070090766E+06     -0.245658882341E-01     -0.129493667014E+00
     1      0.271212753600E+08      0.198900000000E+34      0.680293618880E+13      0.291379007984E+14      0.193394179049E+07     -0.451396254205E+06     -0.299634415044E-01     -0.128351675360E+00
     1      0.277519953600E+08      0.198900000000E+34      0.801640029904E+13      0.288277660573E+14      0.191335548423E+07     -0.531931142175E+06     -0.353084367521E-01     -0.126984803638E+00
     1      0.283827153600E+08      0.198900000000E+34      0.921582155074E+13      0.284671228632E+14      0.188941701139E+07     -0.611533653894E+06     -0.405915087170E-01     -0.125395450887E+00
     1      0.290134353600E+08      0.198900000000E+34      0.103990985907E+14      0.280566033364E+14      0.186216835203E+07     -0.690064324826E+06     -0.458034009023E-01     -0.123586406017E+00
     1      0.296441553600E+08      0.198900000000E+34      0.115641583757E+14      0.275969269803E+14      0.183165728595E+07     -0.767385571082E+06     -0.509349818005E-01     -0.121560842911E+00
     1      0.302748753600E+08      0.198900000000E+34      0.127089598045E+14      0.270888994191E+14      0.179793730872E+07     -0.843361930496E+06     -0.559772608989E-01     -0.119322314844E+00
     1      0.309055953600E+08      0.198900000000E+34      0.138314972937E+14      0.265334109844E+14      0.176106753785E+07     -0.917860299987E+06     -0.609214044374E-01     -0.116874748237E+00
     1      0.315363153600E+08      0.198900000000E+34      0.149298042916E+14      0.259314351535E+14      0.172111260899E+07     -0.990750168769E+06     -0.657587508902E-01     -0.114222435759E+00
     1      0.321670353600E+08      0.198900000000E+34      0.160019567233E+14      0.252840268424E+14      0.167814256249E+07     -0.106190384701E+07     -0.704808261438E-01     -0.111370028789E+00
     1      0.327977553600E+08      0.198900000000E+34      0.170460763614E+14      0.245923205554E+14      0.163223272054E+07     -0.113119668952E+07     -0.750793583462E-01     -0.108322529243E+00
     1      0.334284753600E+08      0.198900000000E+34      0.180603341159E+14      0.238575283959E+14      0.158346355496E+07     -0.119850731413E+07     -0.795462923996E-01     -0.105085280788E+00
     1      0.340591953600E+08      0.198900000000E+34      0.190429532385E+14      0.230809379410E+14      0.153192054604E+07     -0.126371781429E+07     -0.838738040717E-01     -0.101663959465E+00
     1      0.346899153600E+08      0.198900000000E+34      0.199922124343E+14      0.222639099838E+14      0.147769403262E+07     -0.132671396562E+07     -0.880543137019E-01     -0.980645637168E-01
     1      0.353206353600E+08      0.198900000000E+34      0.209064488771E+14      0.214078761478E+14      0.142087905355E+07     -0.138738542594E+07     -0.920804994765E-01     -0.942934038622E-01
     1      0.359513553600E+08      0.198900000000E+34      0.217840611216E+14      0.205143363767E+14      0.136157518108E+07     -0.144562592851E+07     -0.959453102514E-01     -0.903570910165E-01
     1      0.365820753600E+08      0.198900000000E+34      0.226235119078E+14      0.195848563052E+14      0.129988634616E+07     -0.150133346815E+07     -0.996419778982E-01     -0.862625254892E-01
     1      0.372127953599E+08      0.198900000000E+34      0.234233308533E+14      0.186210645143E+14      0.123592065623E+07     -0.155441047982E+07     -0.103164029154E+00     -0.820168846744E-01
     1      0.378435153599E+08      0.198900000000E+34      0.241821170281E+14      0.176246496768E+14      0.116979020558E+07     -0.160476400945E+07     -0.106505296951E+00     -0.776276104553E-01
     1      0.384742353599E+08      0.198900000000E+34      0.248985414073E+14      0.165973575969E+14      0.110161087885E+07     -0.165230587667E+07     -0.109659931214E+00     -0.731023961476E-01
     1      0.391049553599E+08      0.198900000000E+34      0.255713491986E+14      0.155409881506E+14      0.103150214782E+07     -0.169695282915E+07     -0.112622409090E+00     -0.684491730015E-01
     1      0.397356753599E+08      0.198900000000E+34      0.261993620387E+14      0.144573921309E+14      0.959586861940E+06     -0.173862668832E+07     -0.115387544616E+00     -0.636760962889E-01
     1      0.403663953599E+08      0.198900000000E+34      0.267814800559E+14      0.133484680043E+14      0.885991032977E+06     -0.177725448615E+07     -0.117950497787E+00     -0.587915309980E-01
     1      0.409971153599E+08      0.198900000000E+34      0.273166837958E+14      0.122161585834E+14      0.810843614090E+06     -0.181276859284E+07     -0.120306783016E+00     -0.538040371625E-01
     1      0.416278353599E+08      0.198900000000E+34      0.278040360051E+14      0.110624476223E+14      0.734276273800E+06     -0.184510683515E+07     -0.122452276982E+00     -0.487223548496E-01
     1      0.422585553599E+08      0.198900000000E+34      0.282426832719E+14      0.988935634050E+13      0.656423165195E+06     -0.187421260506E+07     -0.124383225826E+00     -0.435553888339E-01
     1      0.428892753599E+08      0.198900000000E+34      0.286318575188E+14      0.869893988067E+13      0.577420690800E+06     -0.190003495882E+07     -0.126096251715E+00     -0.383121929837E-01
     1      0.435199953599E+08      0.198900000000E+34      0.289708773466E+14      0.749328370776E+13      0.497407263520E+06     -0.192252870595E+07     -0.127588358733E+00     -0.330019543887E-01
     1      0.441507153599E+08      0.198900000000E+34      0.292591492258E+14      0.627449995478E+13      0.416523064068E+06     -0.194165448824E+07     -0.128856938112E+00     -0.276339772539E-01
     1      0.447814353599E+08      0.198900000000E+34      0.294961685347E+14      0.504472372212E+13      0.334909795318E+06     -0.195737884845E+07     -0.129899772780E+00     -0.222176665916E-01
     1      0.454121553599E+08      0.198900000000E+34      0.296815204407E+14      0.380610933667E+13      0.252710434002E+06     -0.196967428872E+07     -0.130715041219E+00     -0.167625117369E-01
     1      0.460428753599E+08      0.198900000000E+34      0.298148806257E+14      0.256082657754E+13      0.170068980189E+06     -0.197851931852E+07     -0.131301320634E+00     -0.112780697183E-01
     1      0.466735953599E+08      0.198900000000E+34      0.298960158513E+14      0.131105687466E+13      0.871302049866E+05     -0.198389849207E+07     -0.131657589424E+00     -0.577394851021E-02
     1      0.473043153599E+08      0.198900000000E+34      0.299247843658E+14      0.589894873092E+11      0.403939690928E+04     -0.198580243517E+07     -0.131783228943E+00     -0.259790198985E-03
     1      0.479350353599E+08      0.198900000000E+34      0.299011361500E+14     -0.119318233104E+13     -0.790578926469E+05     -0.198422786140E+07     -0.131678024563E+00      0.525474591003E-02
     1      0.485657553599E+08      0.198900000000E+34      0.298251130028E+14     -0.244326517474E+13     -0.162016104374E+06     -0.197917757762E+07     -0.131342166025E+00      0.107600002134E-01
     1      0.491964753599E+08      0.198900000000E+34      0.296968484658E+14     -0.368906932802E+13     -0.244689926019E+06     -0.197066047886E+07     -0.130776247080E+00      0.162463297295E-01
     1      0.498271953599E+08      0.198900000000E+34      0.295165675873E+14     -0.492841260053E+13     -0.326934546906E+06     -0.195869153251E+07     -0.129981264429E+00      0.217041249874E-01
     1      0.504579153599E+08      0.198900000000E+34      0.292845865257E+14     -0.615912414947E+13     -0.408605911560E+06     -0.194329175183E+07     -0.128958615947E+00      0.271238268559E-01
     1      0.510886353599E+08      0.198900000000E+34      0.290013119938E+14     -0.737904828179E+13     -0.489560971995E+06     -0.192448815896E+07     -0.127710098217E+00      0.324959432819E-01
     1      0.517193553599E+08      0.198900000000E+34      0.286672405442E+14     -0.858604822963E+13     -0.569657938225E+06     -0.190231373738E+07     -0.126237903355E+00      0.378110659105E-01
     1      0.523500753599E+08      0.198900000000E+34      0.282829576974E+14     -0.977800989252E+13     -0.648756526552E+06     -0.187680737385E+07     -0.124544615148E+00      0.430598865561E-01
     1      0.529807953599E+08      0.198900000000E+34      0.278491369145E+14     -0.109528455397E+14     -0.726718205204E+06     -0.184801379017E+07     -0.122633204512E+00      0.482332134971E-01
     1      0.536115153599E+08      0.198900000000E+34      0.273665384150E+14     -0.121084974663E+14     -0.803406436893E+06     -0.181598346458E+07     -0.120507024256E+00      0.533219875650E-01
     1      0.542422353599E+08      0.198900000000E+34      0.268360078440E+14     -0.132429415963E+14     -0.878686917858E+06     -0.178077254318E+07     -0.118169803201E+00      0.583172979996E-01
     1      0.548729553599E+08      0.198900000000E+34      0.262584747886E+14     -0.143541910273E+14     -0.952427812997E+06     -0.174244274137E+07     -0.115625639618E+00      0.632103980433E-01
     1      0.555036753599E+08      0.198900000000E+34      0.256349511479E+14     -0.154402995091E+14     -0.102449998665E+07     -0.170106123559E+07     -0.112878994040E+00      0.679927202463E-01
     1      0.561343953599E+08      0.198900000000E+34      0.249665293596E+14     -0.164993648518E+14     -0.109477722864E+07     -0.165670054548E+07     -0.109934681427E+00      0.726558914573E-01
     1      0.567651153599E+08      0.198900000000E+34      0.242543804838E+14     -0.175295322560E+14     -0.116313647521E+07     -0.160943840669E+07     -0.106797862716E+00      0.771917474722E-01
     1      0.573958353599E+08      0.198900000000E+34      0.234997521513E+14     -0.185289975604E+14     -0.122945802439E+07     -0.155935763458E+07     -0.103474035770E+00      0.815923473159E-01
     1      0.580265553599E+08      0.198900000000E+34      0.227039663764E+14     -0.194960104001E+14     -0.129362574550E+07     -0.150654597900E+07     -0.999690257301E-01      0.858499871326E-01
     1      0.586572753599E+08      0.198900000000E+34      0.218684172400E+14     -0.204288772711E+14     -0.135552728240E+07     -0.145109597052E+07     -0.962889748045E-01      0.899572136594E-01
     1      0.592879953599E+08      0.198900000000E+34      0.209945684468E+14     -0.213259644946E+14     -0.141505425007E+07     -0.139310475819E+07     -0.924403314976E-01      0.939068372606E-01
     1      0.599187153599E+08      0.198900000000E+34      0.200839507604E+14     -0.221857010772E+14     -0.147210242430E+07     -0.133267393928E+07     -0.884298393060E-01      0.976919444999E-01
     1      0.605494353599E+08      0.198900000000E+34      0.191381593211E+14     -0.230065814601E+14     -0.152657192400E+07     -0.126990938130E+07     -0.842645249001E-01      0.101305910228E+00
     1      0.611801553599E+08      0.198900000000E+34      0.181588508510E+14     -0.237871681549E+14     -0.157836738602E+07     -0.120492103641E+07     -0.799516858100E-01      0.104742409164E+00
     1      0.618108753599E+08      0.198900000000E+34      0.171477407519E+14     -0.245260942594E+14     -0.162739813190E+07     -0.113782274882E+07     -0.754988776395E-01      0.107995426956E+00
     1      0.624415953599E+08      0.198900000000E+34      0.161066000994E+14     -0.252220658495E+14     -0.167357832655E+07     -0.106873205535E+07     -0.709139008291E-01      0.111059270688E+00
     1      0.630723153599E+08      0.198900000000E+34      0.150372525409E+14     -0.258738642443E+14     -0.171682712836E+07     -0.997769979498E+06     -0.662047869920E-01      0.113928578832E+00
     1      0.637030353599E+08      0.198900000000E+34      0.139415711010E+14     -0.264803481381E+14     -0.175706883061E+07     -0.925060819452E+06     -0.613797848466E-01      0.116598330620E+00
     1      0.643337553599E+08      0.198900000000E+34      0.128214749002E+14     -0.270404555977E+14     -0.179423299385E+07     -0.850731930374E+06     -0.564473457703E-01      0.119063854810E+00
     1      0.649644753599E+08      0.198900000000E+34      0.116789257941E+14     -0.275532059204E+14     -0.182825456909E+07     -0.774913501341E+06     -0.514161089996E-01      0.121320837852E+00
     1      0.655951953599E+08      0.198900000000E+34      0.105159249365E+14     -0.280177013501E+14     -0.185907401152E+07     -0.697738327332E+06     -0.462948865034E-01      0.123365331419E+00
     1      0.662259153599E+08      0.198900000000E+34      0.933450927492E+13     -0.284331286473E+14     -0.188663738463E+07     -0.619341576665E+06     -0.410926475541E-01      0.125193759305E+00
     1      0.668566353599E+08      0.198900000000E+34      0.813674798281E+13     -0.287987605121E+14     -0.191089645446E+07     -0.539860554294E+06     -0.358185030249E-01      0.126802923665E+00
     1      0.674873553599E+08      0.198900000000E+34      0.692473883600E+13     -0.291139568558E+14     -0.193180877391E+07     -0.459434461373E+06     -0.304816894412E-01      0.128190010605E+00
     1      0.681180753599E+08      0.198900000000E+34      0.570060453875E+13     -0.293781659206E+14     -0.194933775692E+07     -0.378204151508E+06     -0.250915528114E-01      0.129352595083E+00
     1      0.687487953599E+08      0.198900000000E+34      0.446648900638E+13     -0.295909252438E+14     -0.196345274235E+07     -0.296311884126E+06     -0.196575322690E-01      0.130288645146E+00
     1      0.693795153599E+08      0.198900000000E+34      0.322455361096E+13     -0.297518624665E+14     -0.197412904753E+07     -0.213901075401E+06     -0.141891435509E-01      0.130996525472E+00
     1      0.700102353599E+08      0.198900000000E+34      0.197697339637E+13     -0.298606959840E+14     -0.198134801133E+07     -0.131116047150E+06     -0.869596234384E-02      0.131475000216E+00
     1      0.706409553599E+08      0.198900000000E+34      0.725933269617E+12     -0.299172354371E+14     -0.198509702671E+07     -0.481017741622E+05     -0.318760752594E-02      0.131723235165E+00
     1      0.712716753599E+08      0.198900000000E+34     -0.526375825073E+12     -0.299213820445E+14     -0.198536956261E+07      0.349963696123E+05      0.232627566648E-02      0.131740799184E+00
     1      0.719023953599E+08      0.198900000000E+34     -0.177776074263E+13     -0.298731287743E+14     -0.198216517531E+07      0.118032865562E+06      0.783603251743E-02      0.131527664957E+00
     1      0.725331153599E+08      0.198900000000E+34     -0.302602997732E+13     -0.297725603544E+14     -0.197548950907E+07      0.200862305161E+06      0.133320157259E-01      0.131084209031E+00
     1      0.731638353599E+08      0.198900000000E+34     -0.426899749995E+13     -0.296198531236E+14     -0.196535428612E+07      0.283339644520E+06      0.188046022872E-01      0.130411211143E+00
     1      0.737945553599E+08      0.198900000000E+34     -0.550448658539E+13     -0.294152747207E+14     -0.195177728601E+07      0.365320458289E+06      0.242442103309E-01      0.129509852844E+00
     1      0.744252753599E+08      0.198900000000E+34     -0.673033362384E+13     -0.291591836154E+14     -0.193478231442E+07      0.446661192473E+06      0.296413158871E-01      0.128381715431E+00
     1      0.750559953599E+08      0.198900000000E+34     -0.794439190893E+13     -0.288520284790E+14     -0.191439916134E+07      0.527219415722E+06      0.349864695505E-01      0.127028777162E+00
     1      0.756867153599E+08      0.198900000000E+34     -0.914453539627E+13     -0.284943473977E+14     -0.189066354886E+07      0.606854068644E+06      0.402703130145E-01      0.125453409798E+00
     1      0.763174353599E+08      0.198900000000E+34     -0.103286624257E+14     -0.280867669291E+14     -0.186361706850E+07      0.685425710721E+06      0.454835954449E-01      0.123658374435E+00
     1      0.769481553599E+08      0.198900000000E+34     -0.114946994010E+14     -0.276300010047E+14     -0.183330710835E+07      0.762796764383E+06      0.506171896663E-01      0.121646816676E+00
     1      0.775788753599E+08      0.198900000000E+34     -0.126406044199E+14     -0.271248496779E+14     -0.179978677000E+07      0.838831755822E+06      0.556621081316E-01      0.119422261115E+00
     1      0.782095953599E+08      0.198900000000E+34     -0.137643708491E+14     -0.265721977230E+14     -0.176311477553E+07      0.913397552115E+06      0.606095186477E-01      0.116988605167E+00
     1      0.788403153599E+08      0.198900000000E+34     -0.148640308376E+14     -0.259730130846E+14     -0.172335536462E+07      0.986363594257E+06      0.654507598289E-01      0.114350112245E+00
     1      0.794710353599E+08      0.198900000000E+34     -0.159376587612E+14     -0.253283451819E+14     -0.168057818203E+07      0.105760212568E+07      0.701773562523E-01      0.111511404292E+00
     1      0.801017553599E+08      0.198900000000E+34     -0.169833745941E+14     -0.246393230709E+14     -0.163485815563E+07      0.112698841587E+07      0.747810332874E-01      0.108477453694E+00
     1      0.807324753599E+08      0.198900000000E+34     -0.179993472000E+14     -0.239071534658E+14     -0.158627536514E+07      0.119440097869E+07      0.792537315752E-01      0.105253574570E+00
     1      0.813631953599E+08      0.198900000000E+34     -0.189837975377E+14     -0.231331186263E+14     -0.153491490195E+07      0.125972178501E+07      0.835876211306E-01      0.101845413480E+00
     1      0.819939153599E+08      0.198900000000E+34     -0.199350017757E+14     -0.223185741112E+14     -0.148086672002E+07      0.132283646930E+07      0.877751150438E-01      0.982589395294E-01
     1      0.826246353599E+08      0.198900000000E+34     -0.208512943098E+14     -0.214649464045E+14     -0.142422547844E+07      0.138363452980E+07      0.918088827568E-01      0.945004339329E-01
     1      0.832553553599E+08      0.198900000000E+34     -0.217310706788E+14     -0.205737304169E+14     -0.136509037565E+07      0.144200952195E+07      0.956818628919E-01      0.905764790140E-01
     1      0.838860753599E+08      0.198900000000E+34     -0.225727903735E+14     -0.196464868678E+14     -0.130356497571E+07      0.149785924469E+07      0.993872756095E-01      0.864939466874E-01
     1      0.845167953599E+08      0.198900000000E+34     -0.233749795332E+14     -0.186848395523E+14     -0.123975702702E+07      0.155108591934E+07      0.102918634473E+00      0.822599864316E-01
     1      0.851475153599E+08      0.198900000000E+34     -0.241362335258E+14     -0.176904724973E+14     -0.117377827361E+07      0.160159636075E+07      0.106269757804E+00      0.778820127761E-01
     1      0.857782353599E+08      0.198900000000E+34     -0.248552194065E+14     -0.166651270123E+14     -0.110574425950E+07      0.164930214044E+07      0.109434779496E+00      0.733676923249E-01
     1      0.864089553599E+08      0.198900000000E+34     -0.255306782515E+14     -0.156105986406E+14     -0.103577412641E+07      0.169411974132E+07      0.112408159290E+00      0.687249303386E-01
     1      0.870396753599E+08      0.198900000000E+34     -0.261614273612E+14     -0.145287340143E+14     -0.963990405144E+06      0.173597070392E+07      0.115184692468E+00      0.639618568984E-01
     1      0.876703953599E+08      0.198900000000E+34     -0.267463623308E+14     -0.134214276212E+14     -0.890518801041E+06      0.177478176371E+07      0.117759518965E+00      0.590868126768E-01
     1      0.883011153599E+08      0.198900000000E+34     -0.272844589832E+14     -0.122906184870E+14     -0.815487973903E+06      0.181048497935E+07      0.120128131877E+00      0.541083343391E-01
     1      0.889318353599E+08      0.198900000000E+34     -0.277747751621E+14     -0.111382867803E+14     -0.739029312717E+06      0.184301785159E+07      0.122286385356E+00      0.490351396020E-01
     1      0.895625553599E+08      0.198900000000E+34     -0.282164523804E+14     -0.996645034440E+13     -0.661276705612E+06      0.187232343270E+07      0.124230501863E+00      0.438761119741E-01
     1      0.901932753598E+08      0.198900000000E+34     -0.286087173236E+14     -0.877716116476E+13     -0.582366305438E+06      0.189835042614E+07      0.125957078790E+00      0.386402852065E-01
     1      0.908239953598E+08      0.198900000000E+34     -0.289508832025E+14     -0.757250177533E+13     -0.502436291379E+06      0.192105327634E+07      0.127463094413E+00      0.333368274799E-01
     1      0.914547153598E+08      0.198900000000E+34     -0.292423509559E+14     -0.635458161212E+13     -0.421626627015E+06      0.194039224845E+07      0.128745913190E+00      0.279750253553E-01
     1      0.920854353598E+08      0.198900000000E+34     -0.294826102983E+14     -0.512553331944E+13     -0.340078815259E+06      0.195633349789E+07      0.129803290375E+00      0.225642675173E-01
     1      0.927161553598E+08      0.198900000000E+34     -0.296712406131E+14     -0.388750901562E+13     -0.257935650603E+06      0.196884912959E+07      0.130633375951E+00      0.171140283383E-01
     1      0.933468753598E+08      0.198900000000E+34     -0.298079116888E+14     -0.264267652458E+13     -0.175340969085E+06      0.197791724680E+07      0.131234717877E+00      0.116338512916E-01
     1      0.939775953598E+08      0.198900000000E+34     -0.298923842960E+14     -0.139321557990E+13     -0.924393964526E+05      0.198352198945E+07      0.131606264628E+00      0.613333224340E-02
     1      0.946083153598E+08      0.198900000000E+34     -0.299245106065E+14     -0.141314008112E+12     -0.937609491865E+04      0.198565356184E+07      0.131747367044E+00      0.622102651593E-03
     1      0.952390353598E+08      0.198900000000E+34     -0.299042344508E+14      0.111083610223E+13      0.737034910072E+05      0.198430824986E+07      0.131657779468E+00     -0.489018729734E-02
     1      0.958697553598E+08      0.198900000000E+34     -0.298315914164E+14      0.236104223889E+13      0.156653889194E+06      0.197948842740E+07      0.131337660181E+00     -0.103938855857E-01
     1      0.965004753598E+08      0.198900000000E+34     -0.297067087849E+14      0.360711530504E+13      0.239329854609E+06      0.197120255221E+07      0.130787571131E+00     -0.158793552652E-01
     1      0.971311953598E+08      0.198900000000E+34     -0.295298053082E+14      0.484687345235E+13      0.321586623650E+06      0.195946515108E+07      0.130008476947E+00     -0.213369913328E-01
     1      0.977619153598E+08      0.198900000000E+34     -0.293011908254E+14      0.607814590142E+13      0.403280167630E+06      0.194429679439E+07      0.129001743261E+00     -0.267572375501E-01
     1      0.983926353598E+08      0.198900000000E+34     -0.290212657193E+14      0.729877674273E+13      0.484267444976E+06      0.192572406003E+07      0.127769134314E+00     -0.321306031785E-01
     1      0.990233553598E+08      0.198900000000E+34     -0.286905202149E+14      0.850662871162E+13      0.564406651712E+06      0.190377948692E+07      0.126312809872E+00     -0.374476796009E-01
     1      0.996540753598E+08      0.198900000000E+34     -0.283095335204E+14      0.969958693060E+13      0.643557469765E+06      0.187850151792E+07      0.124635321451E+00     -0.426991567991E-01
     1      0.100284795360E+09      0.198900000000E+34     -0.278789728126E+14      0.108755626124E+14      0.721581312678E+06      0.184993443256E+07      0.122739607844E+00     -0.478758396595E-01
     1      0.100915515360E+09      0.198900000000E+34     -0.273995920678E+14      0.120324967173E+14      0.798341568289E+06      0.181812826946E+07      0.120628989984E+00     -0.529686640789E-01
