 # Tag              Time [sec]                Mass [g]             posx [code]             posy [code]             velx [code]             vely [code]             accx [code]             accy [code]
     2      0.965004753598E+08      0.397800000000E+34      0.148573659198E+14     -0.180355765252E+13     -0.119623357142E+06     -0.985601276104E+06     -0.653937855654E-01      0.793967763262E-02
     2      0.971311953598E+08      0.397800000000E+34      0.147689404006E+14     -0.242343672618E+13     -0.160751741663E+06     -0.979732575541E+06     -0.650042384737E-01      0.106684956664E-01
     2      0.977619153598E+08      0.397800000000E+34      0.146546593783E+14     -0.303907295071E+13     -0.201598513652E+06     -0.972148397193E+06     -0.645008716305E-01      0.133786187750E-01
     2      0.983926353598E+08      0.397800000000E+34      0.145147230444E+14     -0.364938837136E+13     -0.242092152325E+06     -0.962862030017E+06     -0.638845671568E-01      0.160653015893E-01
     2      0.990233553598E+08      0.397800000000E+34      0.143493765113E+14     -0.425331435581E+13     -0.282161755693E+06     -0.951889743459E+06     -0.631564049362E-01      0.187238398005E-01
     2      0.996540753598E+08      0.397800000000E+34      0.141589093832E+14     -0.484979346530E+13     -0.321737164720E+06     -0.939250758958E+06     -0.623176607254E-01      0.213495783995E-01
     2      0.100284795360E+09      0.397800000000E+34      0.139436552485E+14     -0.543778130620E+13     -0.360749086176E+06     -0.924967216280E+06     -0.613698039220E-01      0.239379198298E-01
     2      0.100915515360E+09      0.397800000000E+34      0.137039910952E+14     -0.601624835866E+13     -0.399129213982E+06     -0.909064134731E+06     -0.603144949922E-01      0.264843320394E-01
     2      0.101546235360E+09      0.397800000000E+34      0.134403366510E+14     -0.658418177930E+13     -0.436810348815E+06     -0.891569369342E+06     -0.591535825640E-01      0.289843564199E-01
     2      0.102176955360E+09      0.397800000000E+34      0.131531536475E+14     -0.714058717457E+13     -0.473726515788E+06     -0.872513562069E+06     -0.578891001911E-01      0.314336156152E-01
     2      0.102807675360E+09      0.397800000000E+34      0.128429450119E+14     -0.768449034193E+13     -0.509813079981E+06     -0.851930088128E+06     -0.565232627917E-01      0.338278211897E-01
     2      0.103438395360E+09      0.397800000000E+34      0.125102539854E+14     -0.821493897551E+13     -0.545006859620E+06     -0.829854997531E+06     -0.550584627703E-01      0.361627811402E-01
     2      0.104069115360E+09      0.397800000000E+34      0.121556631724E+14     -0.873100433359E+13     -0.579246236723E+06     -0.806326951942E+06     -0.534972658277E-01      0.384344072390E-01
     2      0.104699835360E+09      0.397800000000E+34      0.117797935195E+14     -0.923178286462E+13     -0.612471264995E+06     -0.781387156953E+06     -0.518424064681E-01      0.406387221955E-01
     2      0.105330555360E+09      0.397800000000E+34      0.113833032281E+14     -0.971639778929E+13     -0.644623774807E+06     -0.755079289913E+06     -0.500967832089E-01      0.427718666241E-01
     2      0.105961275360E+09      0.397800000000E+34      0.109668866015E+14     -0.101840006356E+14     -0.675647475054E+06     -0.727449423417E+06     -0.482634535042E-01      0.448301058045E-01
     2      0.106591995360E+09      0.397800000000E+34      0.105312728287E+14     -0.106337727242E+14     -0.705488051723E+06     -0.698545944602E+06     -0.463456283889E-01      0.468098362246E-01
     2      0.107222715360E+09      0.397800000000E+34      0.100772247077E+14     -0.110649266022E+14     -0.734093263008E+06     -0.668419470392E+06     -0.443466668537E-01      0.487075918936E-01
     2      0.107853435360E+09      0.397800000000E+34      0.960553730875E+13     -0.114767074211E+14     -0.761413030781E+06     -0.637122758833E+06     -0.422700699605E-01      0.505200504132E-01
     2      0.108484155360E+09      0.397800000000E+34      0.911703658260E+13     -0.118683942588E+14     -0.787399528278E+06     -0.604710616676E+06     -0.401194747090E-01      0.522440387984E-01
     2      0.109114875360E+09      0.397800000000E+34      0.861257791337E+13     -0.122393013818E+14     -0.812007263847E+06     -0.571239803376E+06     -0.378986476645E-01      0.538765390358E-01
     2      0.109745595360E+09      0.397800000000E+34      0.809304462067E+13     -0.125887794449E+14     -0.835193160596E+06     -0.536768931667E+06     -0.356114783586E-01      0.554146933705E-01
     2      0.110376315360E+09      0.397800000000E+34      0.755934641251E+13     -0.129162166288E+14     -0.856916631810E+06     -0.501358364888E+06     -0.332619724745E-01      0.568558093117E-01
     2      0.111007035360E+09      0.397800000000E+34      0.701241779205E+13     -0.132210397105E+14     -0.877139652015E+06     -0.465070111249E+06     -0.308542448281E-01      0.581973643497E-01
     2      0.111637755360E+09      0.397800000000E+34      0.645321642095E+13     -0.135027150668E+14     -0.895826823543E+06     -0.427967715212E+06     -0.283925121580E-01      0.594370103733E-01
     2      0.112268475360E+09      0.397800000000E+34      0.588272144224E+13     -0.137607496086E+14     -0.912945438495E+06     -0.390116146176E+06     -0.258810857372E-01      0.605725777831E-01
     2      0.112899195360E+09      0.397800000000E+34      0.530193176546E+13     -0.139946916431E+14     -0.928465535998E+06     -0.351581684681E+06     -0.233243638179E-01      0.616020792904E-01
     2      0.113529915360E+09      0.397800000000E+34      0.471186431732E+13     -0.142041316653E+14     -0.942359954641E+06     -0.312431806301E+06     -0.207268239252E-01      0.625237133977E-01
     2      0.114160635360E+09      0.397800000000E+34      0.411355226074E+13     -0.143887030739E+14     -0.954604380004E+06     -0.272735063449E+06     -0.180930150105E-01      0.633358675524E-01
     2      0.114791355360E+09      0.397800000000E+34      0.350804318557E+13     -0.145480828128E+14     -0.965177387209E+06     -0.232560965305E+06     -0.154275494806E-01      0.640371209694E-01
     2      0.115422075360E+09      0.397800000000E+34      0.289639727399E+13     -0.146819919364E+14     -0.974060478394E+06     -0.191979856057E+06     -0.127350951153E-01      0.646262471181E-01
     2      0.116052795360E+09      0.397800000000E+34      0.227968544390E+13     -0.147901960977E+14     -0.981238115066E+06     -0.151062791688E+06     -0.100203668880E-01      0.651022158680E-01
     2      0.116683515360E+09      0.397800000000E+34      0.165898747358E+13     -0.148725059575E+14     -0.986697745269E+06     -0.109881415519E+06     -0.728811870364E-02      0.654641952897E-01
     2      0.117314235360E+09      0.397800000000E+34      0.103539011081E+13     -0.149287775159E+14     -0.990429825516E+06     -0.685078327181E+05     -0.454313506846E-02      0.657115531095E-01
     2      0.117944955360E+09      0.397800000000E+34      0.409985169850E+12     -0.149589123634E+14     -0.992427837446E+06     -0.270144840124E+05     -0.179022270647E-02      0.658438578122E-01
     2      0.118575675360E+09      0.397800000000E+34     -0.216132380422E+12     -0.149628578530E+14     -0.992688299188E+06      0.145259811930E+05      0.965797863042E-03      0.658608793935E-01
     2      0.119206395360E+09      0.397800000000E+34     -0.841866333889E+12     -0.149406071913E+14     -0.991210771400E+06      0.560408320551E+05      0.372010077189E-02      0.657625897576E-01
     2      0.119837115360E+09      0.397800000000E+34     -0.146612116666E+13     -0.148921994501E+14     -0.987997857976E+06      0.974573836733E+05      0.646786325856E-02      0.655491627615E-01
     2      0.120467835360E+09      0.397800000000E+34     -0.208780395535E+13     -0.148177194969E+14     -0.983055201422E+06      0.138703124386E+06      0.920427411799E-02      0.652209739055E-01
     2      0.121098555360E+09      0.397800000000E+34     -0.270582629071E+13     -0.147172978458E+14     -0.976391472913E+06      0.179705842760E+06      0.119245421309E-01      0.647785996689E-01
     2      0.121729275360E+09      0.397800000000E+34     -0.331910618333E+13     -0.145911104285E+14     -0.968018357034E+06      0.220393754051E+06      0.146239044575E-01      0.642228164943E-01
     2      0.122359995360E+09      0.397800000000E+34     -0.392656995812E+13     -0.144393782849E+14     -0.957950531250E+06      0.260695625913E+06      0.172976349817E-01      0.635545994214E-01
     2      0.122990715360E+09      0.397800000000E+34     -0.452715413406E+13     -0.142623671758E+14     -0.946205640131E+06      0.300540903132E+06      0.199410525898E-01      0.627751203719E-01
     2      0.123621435360E+09      0.397800000000E+34     -0.511980728617E+13     -0.140603871168E+14     -0.932804264380E+06      0.339859831174E+06      0.225495293701E-01      0.618857460895E-01
     2      0.124252155360E+09      0.397800000000E+34     -0.570349188624E+13     -0.138337918343E+14     -0.917769884711E+06      0.378583578327E+06      0.251184987196E-01      0.608880357389E-01
     2      0.124882875360E+09      0.397800000000E+34     -0.627718611924E+13     -0.135829781459E+14     -0.901128840662E+06      0.416644356213E+06      0.276434633416E-01      0.597837381673E-01
     2      0.125513595360E+09      0.397800000000E+34     -0.683988567210E+13     -0.133083852646E+14     -0.882910284386E+06      0.453975538480E+06      0.301200031221E-01      0.585747888326E-01
     2      0.126144315360E+09      0.397800000000E+34     -0.739060549184E+13     -0.130104940287E+14     -0.863146129526E+06      0.490511777442E+06      0.325437828702E-01      0.572633064062E-01
     2      0.126775035360E+09      0.397800000000E+34     -0.792838150991E+13     -0.126898260599E+14     -0.841870995249E+06      0.526189118484E+06      0.349105599093E-01      0.558515890536E-01
     2      0.127405755360E+09      0.397800000000E+34     -0.845227232974E+13     -0.123469428485E+14     -0.819122145550E+06      0.560945112014E+06      0.372161915053E-01      0.543421104010E-01
     2      0.128036475360E+09      0.397800000000E+34     -0.896136087450E+13     -0.119824447698E+14     -0.794939423915E+06      0.594718922781E+06      0.394566421197E-01      0.527375151944E-01
     2      0.128667195360E+09      0.397800000000E+34     -0.945475599230E+13     -0.115969700324E+14     -0.769365183477E+06      0.627451436354E+06      0.416279904735E-01      0.510406146592E-01
     2      0.129297915360E+09      0.397800000000E+34     -0.993159401587E+13     -0.111911935598E+14     -0.742444212775E+06      0.659085362583E+06      0.437264364111E-01      0.492543815685E-01
     2      0.129928635360E+09      0.397800000000E+34     -0.103910402741E+14     -0.107658258080E+14     -0.714223657250E+06      0.689565335866E+06      0.457483075510E-01      0.473819450278E-01
     2      0.130559355360E+09      0.397800000000E+34     -0.108322905527E+14     -0.103216115213E+14     -0.684752936621E+06      0.718838012030E+06      0.476900657119E-01      0.454265849872E-01
     2      0.131190075360E+09      0.397800000000E+34     -0.112545725018E+14     -0.985932842720E+13     -0.654083658275E+06      0.746852161677E+06      0.495483131037E-01      0.433917264885E-01
     2      0.131820795360E+09      0.397800000000E+34     -0.116571469870E+14     -0.937978587454E+13     -0.622269526834E+06      0.773558759811E+06      0.513197982710E-01      0.412809336597E-01
     2      0.132451515360E+09      0.397800000000E+34     -0.120393093831E+14     -0.888382341569E+13     -0.589366250052E+06      0.798911071611E+06      0.530014217809E-01      0.390979034649E-01
     2      0.133082235360E+09      0.397800000000E+34     -0.124003908066E+14     -0.837230933616E+13     -0.555431441207E+06      0.822864734176E+06      0.545902416430E-01      0.368464592233E-01
     2      0.133712955360E+09      0.397800000000E+34     -0.127397592860E+14     -0.784613913390E+13     -0.520524518169E+06      0.845377834124E+06      0.560834784533E-01      0.345305439062E-01
     2      0.134343675360E+09      0.397800000000E+34     -0.130568208677E+14     -0.730623395102E+13     -0.484706599298E+06      0.866410980887E+06      0.574785202528E-01      0.321542132258E-01
     2      0.134974395360E+09      0.397800000000E+34     -0.133510206543E+14     -0.675353896063E+13     -0.448040396386E+06      0.885927375590E+06      0.587729270926E-01      0.297216285265E-01
     2      0.135605115360E+09      0.397800000000E+34     -0.136218437756E+14     -0.618902171172E+13     -0.410590104801E+06      0.903892875386E+06      0.599644352967E-01      0.272370494920E-01
     2      0.136235835360E+09      0.397800000000E+34     -0.138688162888E+14     -0.561367043485E+13     -0.372421291051E+06      0.920276053138E+06      0.610509614163E-01      0.247048266811E-01
     2      0.136866555360E+09      0.397800000000E+34     -0.140915060074E+14     -0.502849231177E+13     -0.333600777943E+06      0.935048252336E+06      0.620306058670E-01      0.221293939043E-01
     2      0.137497275360E+09      0.397800000000E+34     -0.142895232565E+14     -0.443451171188E+13     -0.294196527557E+06      0.948183637171E+06      0.629016562450E-01      0.195152604559E-01
     2      0.138127995360E+09      0.397800000000E+34     -0.144625215544E+14     -0.383276839864E+13     -0.254277522228E+06      0.959659237655E+06      0.636625903139E-01      0.168670032149E-01
     2      0.138758715360E+09      0.397800000000E+34     -0.146101982175E+14     -0.322431570918E+13     -0.213913643746E+06      0.969454989729E+06      0.643120786589E-01      0.141892586271E-01
     2      0.139389435360E+09      0.397800000000E+34     -0.147322948899E+14     -0.261021871016E+13     -0.173175550999E+06      0.977553770280E+06      0.648489870027E-01      0.114867145848E-01
     2      0.140020155360E+09      0.397800000000E+34     -0.148285979937E+14     -0.199155233314E+13     -0.132134556247E+06      0.983941427004E+06      0.652723781798E-01      0.876410221713E-02
     2      0.140650875360E+09      0.397800000000E+34     -0.148989391025E+14     -0.136939949279E+13     -0.908625002735E+05      0.988606803066E+06      0.655815137653E-01      0.602618760473E-02
     2      0.141281595360E+09      0.397800000000E+34     -0.149431952349E+14     -0.744849191224E+12     -0.494316266123E+05      0.991541756524E+06      0.657758553556E-01      0.327776343479E-02
     2      0.141912315360E+09      0.397800000000E+34     -0.149612890685E+14     -0.118994611675E+12     -0.791445507841E+04      0.992741174461E+06      0.658550654987E-01      0.523640610083E-03
     2      0.142543035360E+09      0.397800000000E+34     -0.149531890746E+14      0.507068795015E+12      0.336163451772E+05      0.992202981823E+06      0.658190082729E-01     -0.223136017309E-02
     2      0.143173755360E+09      0.397800000000E+34     -0.149189095719E+14      0.113224522784E+13      0.750880828664E+05      0.989928144935E+06      0.656677495124E-01     -0.498241686315E-02
     2      0.143804475360E+09      0.397800000000E+34     -0.148585107006E+14      0.175544045357E+13      0.116428171794E+06      0.985920669701E+06      0.654015566802E-01     -0.772471449308E-02
     2      0.144435195360E+09      0.397800000000E+34     -0.147720983158E+14      0.237556372195E+13      0.157564257895E+06      0.980187594469E+06      0.650208983872E-01     -0.104534536070E-01
     2      0.145065915360E+09      0.397800000000E+34     -0.146598238015E+14      0.299152967466E+13      0.198424345861E+06      0.972738977607E+06      0.645264435609E-01     -0.131638586587E-01
     2      0.145696635360E+09      0.397800000000E+34     -0.145218838044E+14      0.360226024478E+13      0.238936925128E+06      0.963587879782E+06      0.639190602617E-01     -0.158511863677E-01
     2      0.146327355360E+09      0.397800000000E+34     -0.143585198883E+14      0.420668654347E+13      0.279031095009E+06      0.952750340993E+06      0.631998141528E-01     -0.185107340175E-01
     2      0.146958075360E+09      0.397800000000E+34     -0.141700181112E+14      0.480375073043E+13      0.318636688752E+06      0.940245352385E+06      0.623699666231E-01     -0.211378476829E-01
     2      0.147588795360E+09      0.397800000000E+34     -0.139567085226E+14      0.539240786508E+13      0.357684396310E+06      0.926094822908E+06      0.614309725686E-01     -0.237279303701E-01
     2      0.148219515360E+09      0.397800000000E+34     -0.137189645855E+14      0.597162773497E+13      0.396105885597E+06      0.910323540871E+06      0.603844778353E-01     -0.262764500575E-01
     2      0.148850235360E+09      0.397800000000E+34     -0.134572025216E+14      0.654039665842E+13      0.433833922034E+06      0.892959130450E+06      0.592323163285E-01     -0.287789476210E-01
     2      0.149480955360E+09      0.397800000000E+34     -0.131718805818E+14      0.709771925816E+13      0.470802486160E+06      0.874032003257E+06      0.579765067930E-01     -0.312310446322E-01
     2      0.150111675360E+09      0.397800000000E+34     -0.128634982437E+14      0.764262020284E+13      0.506946889120E+06      0.853575305011E+06      0.566192492709E-01     -0.336284510132E-01
     2      0.150742395361E+09      0.397800000000E+34     -0.125325953358E+14      0.817414591346E+13      0.542203885806E+06      0.831624857449E+06      0.551629212422E-01     -0.359669725381E-01
     2      0.151373115361E+09      0.397800000000E+34     -0.121797510928E+14      0.869136623161E+13      0.576511785479E+06      0.808219095546E+06      0.536100734557E-01     -0.382425181641E-01
     2      0.152003835361E+09      0.397800000000E+34     -0.118055831403E+14      0.919337604675E+13      0.609810559654E+06      0.783399000175E+06      0.519634254576E-01     -0.404511071835E-01
     2      0.152634555361E+09      0.397800000000E+34     -0.114107464137E+14      0.967929687948E+13      0.642041947081E+06      0.757208026307E+06      0.502258608243E-01     -0.425888761806E-01
     2      0.153265275361E+09      0.397800000000E+34     -0.109959320110E+14      0.101482784183E+14      0.673149555620E+06      0.729692026900E+06      0.484004221102E-01     -0.446520857835E-01
     2      0.153895995361E+09      0.397800000000E+34     -0.105618659826E+14      0.105995000070E+14      0.703078960852E+06      0.700899172586E+06      0.464903055170E-01     -0.466371271989E-01
     2      0.154526715361E+09      0.397800000000E+34     -0.101093080602E+14      0.110321720800E+14      0.731777801230E+06      0.670879867314E+06      0.444988552954E-01     -0.485405285173E-01
     2      0.155157435361E+09      0.397800000000E+34     -0.963905032674E+13      0.114455375433E+14      0.759195869626E+06      0.639686660092E+06      0.424295578878E-01     -0.503589607787E-01
     2      0.155788155361E+09      0.397800000000E+34     -0.915191582945E+13      0.118388730987E+14      0.785285201106E+06      0.607374152974E+06      0.402860358239E-01     -0.520892437882E-01
     2      0.156418875361E+09      0.397800000000E+34     -0.864875713915E+13      0.122114905088E+14      0.810000156771E+06      0.573998905473E+06      0.380720413780E-01     -0.537283516707E-01
     2      0.157049595361E+09      0.397800000000E+34     -0.813045485780E+13      0.125627378005E+14      0.833297503532E+06      0.539619335543E+06      0.357914500004E-01     -0.552734181558E-01
     2      0.157680315361E+09      0.397800000000E+34     -0.759791607706E+13      0.128920004049E+14      0.855136489675E+06      0.504295617322E+06      0.334482535341E-01     -0.567217415829E-01
     2      0.158311035361E+09      0.397800000000E+34     -0.705207279055E+13      0.131987022324E+14      0.875478916080E+06      0.468089575808E+06      0.310465532284E-01     -0.580707896192E-01
     2      0.158941755361E+09      0.397800000000E+34     -0.649388026261E+13      0.134823066792E+14      0.894289202968E+06      0.431064578651E+06      0.285905525618E-01     -0.593182036802E-01
     2      0.159572475361E+09      0.397800000000E+34     -0.592431535638E+13      0.137423175665E+14      0.911534452076E+06      0.393285425250E+06      0.260845498867E-01     -0.604618030472E-01
     2      0.160203195361E+09      0.397800000000E+34     -0.534437482415E+13      0.139782800069E+14      0.927184504131E+06      0.354818233358E+06      0.235329309088E-01     -0.614995886735E-01
     2      0.160833915361E+09      0.397800000000E+34     -0.475507356298E+13      0.141897812003E+14      0.941211991536E+06      0.315730323375E+06      0.209401610148E-01     -0.624297466727E-01
     2      0.161464635361E+09      0.397800000000E+34     -0.415744283857E+13      0.143764511549E+14      0.953592386166E+06      0.276090100555E+06      0.183107774600E-01     -0.632506514837E-01
     2      0.162095355361E+09      0.397800000000E+34     -0.355252848064E+13      0.145379633341E+14      0.964304042210E+06      0.235966935313E+06      0.156493814328E-01     -0.639608687057E-01
     2      0.162726075361E+09      0.397800000000E+34     -0.294138905275E+13      0.146740352270E+14      0.973328233957E+06      0.195431041848E+06      0.129606300054E-01     -0.645591576003E-01
     2      0.163356795361E+09      0.397800000000E+34     -0.232509400003E+13      0.147844288420E+14      0.980649188483E+06      0.154553355296E+06      0.102492279900E-01     -0.650444732536E-01
     2      0.163987515361E+09      0.397800000000E+34     -0.170472177779E+13      0.148689511223E+14      0.986254113172E+06      0.113405407631E+06      0.751991970951E-02     -0.654159683974E-01
     2      0.164618235361E+09      0.397800000000E+34     -0.108135796452E+13      0.149274542830E+14      0.990133218022E+06      0.720592025228E+05      0.477748070123E-02     -0.656729948840E-01
     2      0.165248955361E+09      0.397800000000E+34     -0.456093362418E+12      0.149598360691E+14      0.992279732707E+06      0.305870893695E+05      0.202670936566E-02     -0.658151048141E-01
     2      0.165879675361E+09      0.397800000000E+34      0.169977911203E+12      0.149660399334E+14      0.992689918350E+06     -0.109383632623E+05     -0.727581424156E-03     -0.658420513134E-01
     2      0.166510395361E+09      0.397800000000E+34      0.795760338190E+12      0.149460551349E+14      0.991363074002E+06     -0.524444945826E+05     -0.348057273835E-02     -0.657537889595E-01
     2      0.167141115361E+09      0.397800000000E+34      0.142015891630E+13      0.148999167571E+14      0.988301537805E+06     -0.938586786795E+05     -0.622744801612E-02     -0.655504738558E-01
     2      0.167771835361E+09      0.397800000000E+34      0.204208107497E+13      0.148277056456E+14      0.983510682844E+06     -0.135108451556E+06     -0.896340148739E-02     -0.652324633538E-01
     2      0.168402555361E+09      0.397800000000E+34      0.266043858685E+13      0.147295482661E+14      0.976998907690E+06     -0.176121637882E+06     -0.116836465752E-01     -0.648003154236E-01
     2      0.169033275361E+09      0.397800000000E+34      0.327414947162E+13      0.146056164826E+14      0.968777621655E+06     -0.216826477238E+06     -0.143834242647E-01     -0.642547876739E-01
     2      0.169663995361E+09      0.397800000000E+34      0.388213988893E+13      0.144561272563E+14      0.958861224783E+06     -0.257151749628E+06     -0.170580114231E-01     -0.635968360239E-01
     2      0.170294715361E+09      0.397800000000E+34      0.448334601701E+13      0.142813422648E+14      0.947267082610E+06     -0.297026900054E+06     -0.197027290580E-01     -0.628276130275E-01
     2      0.170925435361E+09      0.397800000000E+34      0.507671591375E+13      0.140815674443E+14      0.934015495743E+06     -0.336382161911E+06     -0.223129504971E-01     -0.619484658554E-01
     2      0.171556155361E+09      0.397800000000E+34      0.566121135700E+13      0.138571524536E+14      0.919129664307E+06     -0.375148679019E+06     -0.248841094772E-01     -0.609609339361E-01
     2      0.172186875361E+09      0.397800000000E+34      0.623580966078E+13      0.136084900619E+14      0.902635647316E+06     -0.413258626045E+06     -0.274117081279E-01     -0.598667462618E-01
     2      0.172817595362E+09      0.397800000000E+34      0.679950546431E+13      0.133360154608E+14      0.884562317057E+06     -0.450645327131E+06     -0.298913248345E-01     -0.586678183626E-01
     2      0.173448315362E+09      0.397800000000E+34      0.735131249076E+13      0.130402055030E+14      0.864941308549E+06     -0.487243372507E+06     -0.323186219690E-01     -0.573662489550E-01
     2      0.174079035362E+09      0.397800000000E+34      0.789026527254E+13      0.127215778671E+14      0.843806964167E+06     -0.522988732892E+06     -0.346893534737E-01     -0.559643162707E-01
     2      0.174709755362E+09      0.397800000000E+34      0.841542084018E+13      0.123806901516E+14      0.821196273547E+06     -0.557818871476E+06     -0.369993722847E-01     -0.544644740710E-01
     2      0.175340475362E+09      0.397800000000E+34      0.892586037186E+13      0.120181388992E+14      0.797148808844E+06     -0.591672853292E+06     -0.392446375825E-01     -0.528693473548E-01
     2      0.175971195362E+09      0.397800000000E+34      0.942069080065E+13      0.116345585522E+14      0.771706655494E+06     -0.624491451789E+06     -0.414212218576E-01     -0.511817277680E-01
     2      0.176601915362E+09      0.397800000000E+34      0.989904637672E+13      0.112306203428E+14      0.744914338565E+06     -0.656217252417E+06     -0.435253177774E-01     -0.494045687204E-01
     2      0.177232635362E+09      0.397800000000E+34      0.103600901817E+14      0.108070311180E+14      0.716818744850E+06     -0.686794753039E+06     -0.455532448433E-01     -0.475409802211E-01
     2      0.177863355362E+09      0.397800000000E+34      0.108030155926E+14      0.103645321027E+14      0.687469040836E+06     -0.716170461001E+06     -0.475014558268E-01     -0.455942234393E-01
     2      0.178494075362E+09      0.397800000000E+34      0.112270476930E+14      0.990389760247E+13      0.656916586671E+06     -0.744292986690E+06     -0.493665429721E-01     -0.435677050013E-01
     2      0.179124795362E+09      0.397800000000E+34      0.116314446279E+14      0.942593364905E+13      0.625214846310E+06     -0.771113133409E+06     -0.511452439554E-01     -0.414649710328E-01
     2      0.179755515362E+09      0.397800000000E+34      0.120154989022E+14      0.893147658943E+13      0.592419293977E+06     -0.796583983423E+06     -0.528344475903E-01     -0.392897009581E-01
     2      0.180386235362E+09      0.397800000000E+34      0.123785386173E+14      0.842139162258E+13      0.558587317107E+06     -0.820660980015E+06     -0.544311992685E-01     -0.370457010648E-01
     2      0.181016955362E+09      0.397800000000E+34      0.127199286472E+14      0.789657128553E+13      0.523778115946E+06     -0.843302005413E+06     -0.559327061280E-01     -0.347368978480E-01
     2      0.181647675362E+09      0.397800000000E+34      0.130390717485E+14      0.735793389159E+13      0.488052599984E+06     -0.864467454459E+06     -0.573363419373E-01     -0.323673311433E-01
     2      0.182278395362E+09      0.397800000000E+34      0.133354096059E+14      0.680642192354E+13      0.451473281387E+06     -0.884120303872E+06     -0.586396516901E-01     -0.299411470619E-01
     2      0.182909115362E+09      0.397800000000E+34      0.136084238081E+14      0.624300038457E+13      0.414104165639E+06     -0.902226177005E+06     -0.598403558992E-01     -0.274625907396E-01
     2      0.183539835362E+09      0.397800000000E+34      0.138576367547E+14      0.566865510974E+13      0.376010639562E+06     -0.918753403971E+06     -0.609363545845E-01     -0.249359989120E-01
     2      0.184170555362E+09      0.397800000000E+34      0.140826124914E+14      0.508439104111E+13      0.337259356921E+06     -0.933673077034E+06     -0.619257309477E-01     -0.223657923305E-01
     2      0.184801275362E+09      0.397800000000E+34      0.142829574726E+14      0.449123046935E+13      0.297918121819E+06     -0.946959101167E+06     -0.628067547255E-01     -0.197564680295E-01
     2      0.185431995362E+09      0.397800000000E+34      0.144583212498E+14      0.389021124515E+13      0.258055770067E+06     -0.958588239697E+06     -0.635778852180E-01     -0.171125914617E-01
     2      0.186062715362E+09      0.397800000000E+34      0.146083970839E+14      0.328238496321E+13      0.217742048760E+06     -0.968540154942E+06     -0.642377739851E-01     -0.144387885120E-01
     2      0.186693435362E+09      0.397800000000E+34      0.147329224821E+14      0.266881512240E+13      0.177047494252E+06     -0.976797443786E+06     -0.647852672068E-01     -0.117397374059E-01
     2      0.187324155362E+09      0.397800000000E+34      0.148316796567E+14      0.205057526498E+13      0.136043308749E+06     -0.983345668114E+06     -0.652194077033E-01     -0.902016052705E-02
     2      0.187954875362E+09      0.397800000000E+34      0.149044959057E+14      0.142874709824E+13      0.948012357389E+05     -0.988173380062E+06     -0.655394366116E-01     -0.628481615534E-02
     2      0.188585595362E+09      0.397800000000E+34      0.149512439150E+14      0.804418601971E+12      0.533934344721E+05     -0.991272142040E+06     -0.657447947141E-01     -0.353849014367E-02
     2      0.189216315362E+09      0.397800000000E+34      0.149718419806E+14      0.178682124835E+12      0.118923537127E+05     -0.992636541483E+06     -0.658351234197E-01     -0.785987545094E-03
     2      0.189847035362E+09      0.397800000000E+34      0.149662541512E+14     -0.447367526798E+12     -0.296293950167E+05     -0.992264200314E+06     -0.658102653926E-01      0.196787579349E-02
     2      0.190477755362E+09      0.397800000000E+34      0.149344902914E+14     -0.107263500437E+13     -0.710991644771E+05     -0.990155779097E+06     -0.656702648294E-01      0.471828165702E-02
     2      0.191108475362E+09      0.397800000000E+34      0.148766060633E+14     -0.169602633357E+13     -0.112444398818E+06     -0.986314975873E+06     -0.654153673842E-01      0.746041789243E-02
     2      0.191739195362E+09      0.397800000000E+34      0.147927028294E+14     -0.231645082838E+13     -0.153592760525E+06     -0.980748519681E+06     -0.650460197401E-01      0.101894868284E-01
     2      0.192369915362E+09      0.397800000000E+34      0.146829274751E+14     -0.293282299934E+13     -0.194472256984E+06     -0.973466158775E+06     -0.645628688301E-01      0.129007136704E-01
     2      0.193000635362E+09      0.397800000000E+34      0.145474721508E+14     -0.354406445273E+13     -0.235011366446E+06     -0.964480643566E+06     -0.639667607067E-01      0.155893548554E-01
     2      0.193631355362E+09      0.397800000000E+34      0.143865739360E+14     -0.414910577733E+13     -0.275139163171E+06     -0.953807704293E+06     -0.632587390631E-01      0.182507063532E-01
     2      0.194262075362E+09      0.397800000000E+34      0.142005144240E+14     -0.474688841546E+13     -0.314785441519E+06     -0.941466023500E+06     -0.624400434087E-01      0.208801118980E-01
     2      0.194892795363E+09      0.397800000000E+34      0.139896192287E+14     -0.533636651499E+13     -0.353880838798E+06     -0.927477203331E+06     -0.615121069020E-01      0.234729711372E-01
     2      0.195523515363E+09      0.397800000000E+34      0.137542574151E+14     -0.591650875918E+13     -0.392356956626E+06     -0.911865727725E+06     -0.604765538437E-01      0.260247476820E-01
     2      0.196154235363E+09      0.397800000000E+34      0.134948408528E+14     -0.648630017103E+13     -0.430146480611E+06     -0.894658919561E+06     -0.593351968355E-01      0.285309770477E-01
     2      0.196784955363E+09      0.397800000000E+34      0.132118234954E+14     -0.704474388903E+13     -0.467183298133E+06     -0.875886892836E+06     -0.580900336097E-01      0.309872744664E-01
     2      0.197415675363E+09      0.397800000000E+34      0.129057005858E+14     -0.759086291121E+13     -0.503402614028E+06     -0.855582499964E+06     -0.567432435337E-01      0.333893425624E-01
     2      0.198046395363E+09      0.397800000000E+34      0.125770077893E+14     -0.812370180447E+13     -0.538741063959E+06     -0.833781274274E+06     -0.552971837969E-01      0.357329788732E-01
