 #                    time                    posx                    posy                    velx                    vely                  anal_y                   err_y
      0.62000000000000E+00    0.17835487034341E+02    0.33942617332382E+01    0.28766914571518E+02    0.24366156987713E+01    0.33942617332382E+01    0.26167057507754E-15
      0.63000000000000E+00    0.18123156180057E+02    0.34181378902259E+01    0.28766914571518E+02    0.23386156987713E+01    0.34181378902259E+01    0.12992138530161E-15
      0.64000000000000E+00    0.18410825325772E+02    0.34410340472137E+01    0.28766914571518E+02    0.22406156987713E+01    0.34410340472137E+01    0.00000000000000E+00
      0.65000000000000E+00    0.18698494471487E+02    0.34629502042014E+01    0.28766914571518E+02    0.21426156987713E+01    0.34629502042014E+01    0.00000000000000E+00
      0.66000000000000E+00    0.18986163617202E+02    0.34838863611891E+01    0.28766914571518E+02    0.20446156987713E+01    0.34838863611891E+01    0.00000000000000E+00
      0.67000000000000E+00    0.19273832762917E+02    0.35038425181768E+01    0.28766914571518E+02    0.19466156987713E+01    0.35038425181768E+01    0.25348696897550E-15
      0.68000000000000E+00    0.19561501908632E+02    0.35228186751645E+01    0.28766914571518E+02    0.18486156987713E+01    0.35228186751645E+01    0.12606076292852E-15
      0.69000000000000E+00    0.19849171054348E+02    0.35408148321522E+01    0.28766914571518E+02    0.17506156987713E+01    0.35408148321522E+01    0.25084012065106E-15
      0.70000000000000E+00    0.20136840200063E+02    0.35578309891399E+01    0.28766914571518E+02    0.16526156987713E+01    0.35578309891399E+01    0.12482020961806E-15
      0.71000000000000E+00    0.20424509345778E+02    0.35738671461276E+01    0.28766914571518E+02    0.15546156987713E+01    0.35738671461276E+01    0.12426013382485E-15
      0.72000000000000E+00    0.20712178491493E+02    0.35889233031154E+01    0.28766914571518E+02    0.14566156987713E+01    0.35889233031154E+01    0.00000000000000E+00
      0.73000000000000E+00    0.20999847637208E+02    0.36029994601031E+01    0.28766914571518E+02    0.13586156987713E+01    0.36029994601031E+01    0.12325541948245E-15
      0.74000000000000E+00    0.21287516782924E+02    0.36160956170908E+01    0.28766914571518E+02    0.12606156987713E+01    0.36160956170908E+01    0.00000000000000E+00
